claim_amount,policy_tenure_months,premium_to_claim_ratio,previous_claims_count,previous_fraud_flag,incident_severity,hospitalization_required,police_report_filed,document_count,claim_submission_delay_days,claimant_age,claimant_gender,claimant_location,fraud_label
37081.05,19,1.62,4,0,high,0,1,1,60,80,male,Chennai,1
53337.28,68,1.75,4,0,high,0,1,6,45,64,female,Pune,0
118288.91,119,0.69,2,0,low,0,1,5,1,72,female,Pune,0
118220.56,40,0.87,6,0,medium,1,0,5,12,66,female,Chennai,1
108826.71,54,0.05,2,0,medium,0,1,1,10,48,male,Delhi,1
96015.35,39,1.9,4,1,medium,0,1,0,55,67,male,Chennai,1
33026.53,53,0.65,5,0,low,0,0,6,58,58,male,Delhi,1
39181.16,1,1.59,4,0,low,0,1,5,25,64,male,Pune,1
66126.66,72,1.76,4,0,low,0,1,0,10,36,male,Bengaluru,0
67732.51,72,1.92,0,0,medium,0,1,5,39,32,male,Pune,0
61154.84,38,0.66,2,0,low,1,1,7,16,29,male,Delhi,1
76763.76,32,1.45,3,0,low,0,1,6,7,36,male,Hyderabad,0
49590.44,92,2.67,3,0,medium,0,0,2,15,79,female,Mumbai,1
90151.72,23,2.7,7,0,low,1,0,2,15,77,male,Mumbai,1
40692.44,6,2.19,7,1,high,1,1,6,3,27,male,Hyderabad,0
40350.56,5,1.74,5,0,low,1,1,3,42,52,female,Mumbai,1
16139.89,106,0.8,2,0,low,0,1,5,21,77,male,Delhi,0
23456.75,44,2.0,0,0,high,0,1,7,33,65,female,Chennai,1
102211.98,13,1.39,6,0,high,1,1,3,33,56,female,Pune,1
54107.6,106,1.89,7,0,medium,0,0,4,46,55,female,Pune,0
28116.27,18,1.06,3,0,medium,0,0,3,46,38,male,Hyderabad,0
91361.59,41,1.38,6,0,low,0,1,4,34,76,female,Hyderabad,0
66923.75,3,1.61,7,0,medium,0,1,0,51,23,female,Hyderabad,0
3517.57,82,1.67,4,1,low,0,0,7,34,72,female,Pune,0
38647.01,84,1.85,1,0,medium,0,1,4,1,72,male,Bengaluru,0
22063.17,91,1.09,0,0,low,0,1,1,52,34,female,Hyderabad,1
79048.87,32,0.56,6,0,medium,0,1,4,46,50,female,Hyderabad,1
33728.69,40,2.64,4,0,low,0,1,3,25,73,male,Delhi,0
8728.67,113,3.24,1,1,low,1,1,6,23,47,male,Delhi,1
7537.26,99,1.81,0,0,low,0,1,6,54,36,female,Pune,0
70225.55,5,0.57,7,0,medium,0,1,3,25,22,male,Pune,1
3585.09,84,0.96,2,0,low,0,1,5,22,45,female,Delhi,1
102006.26,98,1.86,2,0,medium,0,0,0,44,35,other,Mumbai,1
19492.26,68,2.44,5,0,low,1,1,7,20,71,male,Hyderabad,1
73181.39,77,0.65,2,0,medium,0,1,4,24,72,male,Pune,0
53917.88,1,1.41,7,0,low,0,1,5,47,38,female,Bengaluru,0
53699.33,4,1.64,5,0,high,0,1,5,13,31,male,Bengaluru,0
9543.86,5,2.11,2,0,low,0,0,2,0,36,female,Pune,0
96527.52,20,1.26,2,0,low,0,1,5,20,43,male,Delhi,1
107273.25,119,0.41,6,1,low,1,0,3,10,60,male,Hyderabad,1
2310.98,77,1.93,4,0,low,0,0,5,22,27,male,Pune,0
22253.9,94,2.29,7,0,medium,1,1,0,4,80,male,Pune,0
108564.6,36,1.44,2,0,low,0,1,1,35,62,female,Pune,0
66389.74,113,1.78,0,0,high,0,1,7,31,26,male,Pune,0
18854.71,24,1.17,7,1,medium,1,1,5,16,37,male,Hyderabad,1
25132.06,109,0.91,1,0,low,0,0,1,38,62,female,Pune,1
79538.36,4,2.22,6,1,medium,1,0,1,8,49,female,Mumbai,1
87253.2,3,1.77,5,0,low,0,0,4,0,51,male,Chennai,1
72331.79,10,1.84,1,0,low,0,1,0,29,20,female,Hyderabad,0
114424.66,96,2.55,6,0,low,0,1,3,9,43,male,Pune,1
59793.57,31,0.76,0,0,low,0,0,2,52,56,female,Delhi,1
36732.36,55,1.11,3,0,low,1,1,1,18,65,female,Mumbai,0
57790.72,57,1.61,2,1,high,0,1,2,26,46,female,Mumbai,0
43800.29,95,1.1,5,1,medium,0,1,2,17,52,female,Hyderabad,1
27705.49,42,2.05,4,0,high,1,1,0,26,31,female,Delhi,1
6469.63,1,1.37,4,1,low,1,1,5,5,68,male,Bengaluru,1
42913.29,47,0.81,3,0,high,1,1,2,56,61,female,Pune,0
85657.71,35,1.55,5,0,low,1,1,0,10,64,female,Mumbai,0
3194.1,88,1.62,1,0,low,0,1,0,24,60,male,Delhi,1
53262.24,91,2.15,5,0,high,0,0,7,51,80,female,Bengaluru,0
77637.12,12,1.78,0,0,low,1,1,0,26,73,female,Hyderabad,0
73638.09,96,1.82,0,0,low,0,1,7,42,69,female,Mumbai,0
93421.16,9,1.72,5,1,high,0,0,1,4,39,male,Bengaluru,1
97451.85,75,1.37,1,0,medium,1,1,0,18,22,female,Delhi,0
85692.99,47,1.0,6,0,medium,0,1,4,46,18,male,Chennai,1
13232.93,37,1.7,1,0,low,1,0,6,16,67,female,Delhi,1
57527.67,58,1.27,1,0,low,0,0,0,25,74,male,Delhi,1
72805.31,38,2.68,7,0,high,1,1,2,4,58,female,Bengaluru,1
30222.36,96,2.44,1,0,low,0,1,6,30,63,male,Delhi,1
6063.67,117,1.94,7,0,low,0,0,0,21,23,female,Chennai,1
27607.25,98,1.76,2,0,low,1,1,1,52,53,male,Pune,1
55132.43,53,1.44,6,0,high,0,1,2,24,56,female,Delhi,1
50257.71,61,0.62,7,0,medium,0,1,6,50,27,female,Mumbai,1
22023.37,54,1.35,0,0,medium,1,1,6,55,65,male,Pune,0
99105.45,96,1.57,2,0,high,1,0,5,51,39,female,Pune,1
111156.71,67,1.66,4,0,low,1,0,5,45,30,female,Delhi,1
24960.45,57,1.83,6,0,high,0,1,0,35,61,male,Mumbai,1
111619.18,50,2.14,1,0,low,0,1,1,29,45,male,Chennai,0
3125.45,46,1.02,1,0,low,0,1,7,4,51,male,Bengaluru,0
111070.53,67,1.02,2,1,low,0,0,5,8,52,male,Chennai,1
114279.53,83,2.52,1,0,high,0,1,1,23,57,female,Hyderabad,0
2434.17,52,2.04,2,0,high,0,1,5,40,44,female,Chennai,0
91799.3,97,1.23,1,0,medium,0,1,5,0,69,male,Delhi,0
116453.99,100,1.42,6,0,low,0,1,5,57,73,female,Hyderabad,0
108802.36,52,1.43,6,1,low,0,1,7,60,48,male,Delhi,1
116514.51,110,1.52,1,0,low,0,0,4,4,28,female,Chennai,0
66488.5,21,1.83,4,0,low,0,0,0,5,35,female,Mumbai,0
10300.58,112,3.27,5,0,low,1,1,6,51,66,female,Hyderabad,0
102124.91,36,1.63,5,0,medium,1,0,0,12,34,female,Mumbai,0
74045.56,68,1.96,7,0,medium,0,0,5,10,67,male,Bengaluru,0
74153.67,35,0.32,5,0,high,1,1,6,11,59,female,Delhi,1
50653.18,54,1.16,5,0,medium,1,1,1,42,46,female,Mumbai,1
69049.2,41,2.36,0,0,low,0,1,6,8,25,female,Mumbai,0
19275.99,85,1.78,0,0,medium,0,1,6,11,51,male,Bengaluru,0
89032.63,10,0.05,4,0,low,0,1,5,24,61,female,Pune,0
9927.06,101,1.97,7,0,medium,0,0,2,36,27,male,Mumbai,1
87843.91,109,2.84,3,1,medium,0,1,1,60,69,female,Hyderabad,1
102028.43,68,0.1,5,0,low,0,1,5,14,30,female,Pune,0
57223.77,66,2.56,1,1,low,1,1,1,15,43,male,Chennai,1
61669.81,84,0.05,3,0,high,0,1,5,33,51,male,Mumbai,1
38153.5,24,2.16,6,0,medium,0,1,1,25,64,male,Mumbai,0
116365.57,90,1.49,5,0,medium,1,0,2,36,32,male,Delhi,1
88241.81,27,0.05,0,0,medium,1,0,4,15,39,male,Delhi,1
44909.64,82,1.81,7,0,medium,1,1,1,37,68,male,Chennai,0
21802.08,37,2.31,7,1,low,1,1,6,56,38,male,Chennai,0
27129.97,90,1.75,3,1,high,1,1,5,41,56,female,Delhi,1
56206.75,95,1.91,2,0,high,0,0,0,44,43,female,Mumbai,1
113165.64,26,1.21,4,0,low,1,0,6,4,21,male,Pune,1
88363.42,75,0.2,6,0,low,0,1,5,55,50,male,Chennai,1
26614.01,60,1.98,3,0,medium,0,1,6,42,40,female,Hyderabad,1
103287.77,36,2.72,0,0,medium,0,0,4,38,34,male,Pune,1
46005.86,71,2.29,0,0,low,0,1,5,9,72,male,Bengaluru,0
102354.94,120,0.11,6,0,medium,0,1,3,33,66,male,Mumbai,0
29762.25,1,0.44,6,0,medium,0,0,1,41,35,female,Mumbai,1
74620.61,115,0.91,6,1,medium,0,1,1,38,51,male,Chennai,1
111273.79,103,0.38,1,0,low,0,1,2,7,63,female,Mumbai,0
31689.39,64,1.53,1,0,low,0,1,2,2,21,male,Mumbai,1
83458.26,74,1.78,3,0,low,1,1,6,29,23,male,Pune,0
118490.2,45,0.5,1,0,high,0,1,4,43,52,male,Hyderabad,1
18921.2,16,2.04,3,0,medium,0,0,3,23,76,female,Hyderabad,1
11519.87,69,1.92,4,0,low,0,1,5,41,76,female,Hyderabad,1
81229.23,98,1.12,2,0,high,1,1,5,59,46,female,Mumbai,1
41428.58,28,1.38,0,0,low,0,1,7,54,62,female,Mumbai,0
9478.09,87,0.14,3,0,medium,0,1,2,38,48,female,Hyderabad,0
57561.37,90,1.27,5,0,low,0,1,1,44,74,male,Bengaluru,0
90698.71,91,1.51,4,0,medium,1,0,0,5,53,female,Mumbai,0
34929.57,41,1.62,2,0,medium,1,1,1,5,74,male,Pune,1
40870.58,48,1.77,2,0,medium,1,1,4,42,40,female,Chennai,0
101638.23,50,1.67,4,0,low,1,1,6,48,76,female,Chennai,0
62888.56,103,1.31,1,0,low,0,1,4,11,63,male,Pune,1
101285.1,109,1.7,6,0,low,0,1,7,36,66,male,Delhi,0
54120.35,50,2.2,6,0,high,0,1,5,17,18,female,Delhi,0
114404.04,117,1.43,0,0,low,0,0,7,6,68,male,Delhi,1
78444.56,69,1.72,7,0,medium,1,0,2,23,28,male,Delhi,1
14791.96,47,1.37,0,0,medium,1,1,2,27,76,female,Mumbai,1
106326.07,1,1.05,3,0,low,0,0,6,47,29,male,Delhi,0
59222.56,74,1.87,5,0,low,0,0,5,52,70,male,Hyderabad,0
17855.04,78,1.11,2,0,low,0,1,3,57,58,female,Hyderabad,0
19170.13,117,1.77,1,0,medium,0,1,7,6,42,male,Pune,0
82816.54,87,1.52,0,0,high,0,1,6,56,74,male,Chennai,1
6637.33,4,1.29,5,0,low,0,0,2,31,42,other,Bengaluru,0
35104.66,69,1.27,0,0,high,0,1,4,10,22,male,Mumbai,0
17634.72,90,1.14,3,0,low,0,1,3,39,22,male,Mumbai,0
53488.21,60,0.35,3,0,low,0,0,3,3,71,female,Chennai,1
50308.1,52,1.77,7,0,high,1,1,6,28,42,male,Delhi,1
63103.3,98,1.66,7,0,high,0,1,5,50,69,female,Pune,1
34276.72,74,2.09,6,0,low,0,1,0,59,19,female,Hyderabad,1
4813.19,82,1.13,5,0,medium,0,1,4,17,22,female,Hyderabad,1
74111.95,56,2.83,4,0,high,1,1,5,10,80,male,Delhi,1
45472.44,34,1.23,2,0,medium,0,1,4,35,27,male,Delhi,0
78508.86,63,0.89,1,0,medium,1,1,2,9,61,female,Delhi,0
13931.37,116,0.8,7,0,low,0,1,5,59,40,male,Mumbai,1
2639.51,73,0.29,3,0,low,0,1,7,19,49,female,Pune,1
30547.02,85,2.57,3,0,medium,0,1,0,11,25,female,Mumbai,0
55329.13,15,2.46,1,0,medium,1,0,4,14,34,female,Delhi,0
47894.56,119,1.92,2,0,low,1,1,7,22,65,male,Pune,0
97426.0,30,0.87,5,1,low,1,1,3,45,51,female,Pune,0
45962.68,117,2.77,3,0,low,1,0,2,52,49,female,Hyderabad,1
64122.5,54,1.25,4,0,medium,0,1,1,44,77,male,Hyderabad,1
71628.36,111,1.31,1,0,low,0,1,1,39,43,female,Mumbai,0
3597.94,108,2.51,0,0,low,0,1,3,16,68,male,Bengaluru,0
62300.87,91,1.96,7,0,low,0,1,6,57,63,female,Pune,0
42034.92,110,3.04,3,0,high,0,1,1,60,47,male,Hyderabad,0
51132.34,74,1.67,2,0,medium,1,1,1,38,36,male,Chennai,1
12934.2,102,1.22,2,0,low,1,1,7,47,40,female,Mumbai,1
94155.65,21,1.07,5,0,low,1,1,7,18,72,male,Mumbai,1
113146.11,9,0.21,4,0,low,0,1,1,27,37,male,Mumbai,0
3649.99,66,1.3,3,0,medium,1,1,3,49,59,male,Pune,0
72563.36,98,2.3,7,0,medium,1,0,3,25,25,female,Delhi,1
91897.44,92,1.92,7,1,medium,1,1,2,46,39,male,Chennai,1
34892.1,64,1.51,1,0,medium,0,1,1,52,76,female,Chennai,0
94719.11,63,0.8,5,0,low,0,0,0,56,52,female,Pune,1
76250.25,74,1.66,7,1,low,1,1,4,17,69,female,Delhi,0
111570.35,105,2.21,3,0,low,1,1,0,29,34,male,Chennai,1
117739.57,102,1.8,0,1,medium,0,1,4,23,65,male,Hyderabad,0
6039.19,14,1.62,1,0,low,0,1,0,30,80,female,Bengaluru,0
53947.59,72,0.94,5,0,medium,0,0,1,45,76,female,Chennai,1
66091.55,46,2.11,7,0,low,0,1,0,19,45,female,Mumbai,0
18462.44,96,0.05,1,0,medium,1,1,3,14,60,female,Hyderabad,0
41018.01,61,1.77,4,0,low,0,1,2,16,74,female,Delhi,1
118530.05,119,3.3,3,0,low,0,1,2,46,69,female,Chennai,1
2931.42,52,0.44,2,0,medium,1,0,2,60,79,male,Mumbai,0
54848.44,82,1.33,5,0,low,0,1,7,6,19,female,Mumbai,0
101275.9,14,1.49,7,0,low,0,1,3,59,51,male,Bengaluru,0
39544.25,112,1.18,1,0,low,0,1,6,1,67,male,Bengaluru,1
58096.02,19,2.23,0,0,medium,0,1,1,32,63,female,Bengaluru,0
117387.44,46,1.83,2,1,low,1,1,3,8,27,male,Chennai,1
57510.34,101,1.61,2,0,high,1,1,0,58,54,male,Chennai,1
16579.64,117,2.06,5,0,high,1,1,2,46,28,female,Mumbai,1
7154.86,59,1.51,4,0,high,0,1,0,21,23,female,Delhi,1
113504.57,59,3.73,0,0,low,1,1,0,41,25,female,Pune,0
32631.32,6,1.61,2,0,medium,0,1,1,51,78,male,Chennai,1
60983.6,118,1.64,5,1,low,1,1,1,13,35,male,Pune,0
11793.51,2,0.3,3,0,high,0,0,2,38,46,female,Pune,1
51414.96,4,1.12,4,0,medium,0,1,5,18,34,female,Bengaluru,0
111682.56,57,2.3,2,1,low,0,0,1,43,74,female,Hyderabad,1
60787.15,1,0.57,2,0,low,1,1,4,34,74,male,Delhi,1
116565.08,20,0.05,1,0,high,1,0,2,43,59,male,Mumbai,1
31801.44,76,1.52,0,0,high,0,1,3,38,70,female,Mumbai,0
61040.88,85,2.46,0,0,medium,0,1,7,38,24,male,Hyderabad,0
103284.16,36,1.53,4,0,medium,1,1,3,5,80,female,Bengaluru,1
54342.03,96,1.26,1,0,medium,0,0,2,51,44,male,Delhi,1
34259.0,73,0.2,4,0,high,0,1,1,10,43,male,Hyderabad,1
102801.57,28,1.82,7,0,medium,1,0,1,23,30,female,Pune,1
47396.85,86,1.96,5,0,low,0,1,6,31,73,male,Bengaluru,0
64156.07,72,0.25,4,0,medium,1,0,5,51,28,male,Delhi,1
117206.72,98,2.29,0,0,high,0,1,2,38,72,female,Mumbai,0
23191.51,19,2.04,3,0,low,1,0,3,11,63,male,Hyderabad,1
36866.68,28,2.29,7,0,low,0,1,4,17,66,male,Hyderabad,0
4697.28,37,1.91,3,0,low,1,1,0,12,19,female,Hyderabad,1
47628.69,41,1.96,6,0,low,0,1,7,36,64,male,Pune,0
24821.83,107,1.86,5,0,medium,1,1,6,43,78,female,Chennai,0
81924.16,88,2.11,2,0,low,1,0,4,43,42,male,Delhi,0
22577.25,66,0.23,1,0,medium,0,0,5,45,46,male,Delhi,1
81302.72,65,0.45,0,0,low,0,1,0,42,25,male,Mumbai,1
32353.58,107,0.98,2,0,high,0,0,7,55,48,female,Bengaluru,0
43270.92,54,1.41,2,0,high,0,1,5,55,60,male,Hyderabad,1
42514.42,28,1.77,5,0,medium,0,1,7,16,36,female,Mumbai,1
86293.46,17,1.73,4,0,medium,0,1,6,18,64,male,Bengaluru,1
56514.6,40,2.28,3,0,low,0,1,4,3,23,male,Bengaluru,0
43994.57,79,2.3,5,0,high,1,1,2,16,60,female,Bengaluru,0
102462.1,57,0.89,6,0,medium,0,1,5,30,55,male,Mumbai,1
69062.12,51,1.67,5,1,low,0,1,4,40,32,female,Pune,0
26445.87,58,0.91,7,0,high,0,1,3,53,39,female,Chennai,1
108110.86,117,1.37,2,0,low,0,1,5,36,33,female,Bengaluru,1
41775.39,120,1.73,6,0,medium,0,1,7,59,57,female,Chennai,1
5638.55,20,0.05,3,0,low,1,1,1,33,58,female,Bengaluru,1
59857.43,14,3.19,1,0,medium,0,0,4,52,53,male,Delhi,1
15748.63,30,1.9,1,0,low,0,1,6,49,30,female,Mumbai,1
29377.51,103,1.08,0,0,low,0,1,2,29,31,male,Bengaluru,1
89906.19,56,2.85,7,1,medium,0,0,2,53,69,male,Chennai,1
16559.47,104,1.26,1,1,high,1,0,0,52,47,female,Mumbai,0
97026.36,78,1.59,6,1,low,0,1,2,19,45,male,Pune,1
112491.97,67,1.16,6,0,medium,0,0,4,13,37,female,Pune,1
73177.32,34,2.66,3,0,medium,0,1,7,7,76,male,Bengaluru,0
85532.74,42,1.43,7,1,high,0,1,4,56,33,male,Mumbai,1
85916.81,18,1.6,7,1,low,0,1,2,26,66,female,Chennai,0
119144.15,63,2.34,7,0,medium,0,1,6,34,66,female,Mumbai,1
41643.05,34,1.91,3,0,high,1,1,1,16,33,female,Delhi,1
20379.93,36,1.46,2,0,low,0,1,1,23,18,male,Mumbai,1
62780.9,5,2.28,0,0,low,0,1,4,24,33,male,Delhi,1
64456.73,96,3.28,6,0,high,1,1,6,35,34,male,Chennai,1
22171.59,113,1.72,6,0,low,0,1,1,10,64,male,Chennai,0
73960.02,60,1.58,4,0,low,0,0,0,47,51,male,Chennai,1
2680.84,65,1.62,0,0,low,1,1,5,23,45,female,Bengaluru,1
111392.54,112,2.42,6,0,high,1,1,4,14,47,male,Delhi,1
32484.34,62,1.08,2,1,high,1,1,5,0,78,female,Mumbai,1
5707.66,75,1.31,4,0,medium,1,0,3,6,77,female,Hyderabad,0
13881.68,52,0.42,5,0,medium,0,1,0,16,19,female,Chennai,1
29589.62,62,0.67,1,0,low,1,1,2,44,71,male,Hyderabad,0
33594.83,63,1.14,0,0,low,0,1,3,52,40,male,Chennai,0
4904.39,86,1.46,0,0,low,0,1,3,58,65,male,Pune,0
34243.22,73,2.74,7,0,low,1,0,7,18,80,female,Mumbai,1
23960.07,61,1.88,7,0,low,1,0,1,38,50,female,Delhi,1
46055.89,10,0.86,3,0,medium,1,1,2,16,57,male,Mumbai,1
46834.96,109,0.99,3,0,low,0,1,1,8,45,male,Hyderabad,0
41341.92,107,2.46,3,0,low,1,1,4,33,22,other,Delhi,0
40022.94,23,2.29,2,0,low,0,1,6,39,20,male,Mumbai,1
11678.02,36,1.52,4,0,low,1,0,7,46,40,male,Bengaluru,1
3999.39,117,1.19,2,0,low,1,1,1,7,69,male,Delhi,0
25051.6,39,2.29,4,0,low,0,1,3,45,39,male,Pune,0
91041.28,98,0.8,3,0,low,1,0,5,18,45,male,Hyderabad,1
118906.36,95,1.77,5,0,medium,0,1,0,16,51,female,Hyderabad,0
111494.61,104,3.09,7,0,medium,0,1,5,1,38,female,Chennai,1
61002.1,2,1.64,1,0,high,1,1,1,12,48,female,Mumbai,1
64287.04,58,0.96,0,0,medium,0,0,0,29,56,male,Chennai,0
38435.21,68,1.79,4,1,medium,0,1,0,11,71,male,Mumbai,1
93098.79,101,1.17,0,0,high,0,0,7,19,65,female,Hyderabad,1
92006.05,27,0.52,1,0,medium,0,0,5,32,69,male,Hyderabad,0
101468.41,37,1.99,6,0,medium,0,1,6,5,50,male,Mumbai,1
107565.04,22,2.28,3,0,low,0,1,5,53,62,male,Mumbai,1
52687.56,92,1.28,4,1,low,0,0,6,18,27,female,Chennai,1
92258.19,120,1.24,6,0,low,0,1,3,46,27,male,Mumbai,0
96961.45,17,0.83,1,0,low,0,1,6,39,76,female,Chennai,1
37706.7,28,1.4,3,0,medium,0,1,0,45,56,male,Chennai,1
111579.83,37,1.11,0,0,low,0,1,4,17,25,other,Mumbai,1
12226.64,107,0.79,3,0,medium,1,1,6,10,43,male,Chennai,1
119318.03,54,2.82,1,0,high,0,1,7,8,79,female,Pune,0
92640.8,34,1.83,7,0,medium,0,0,2,13,19,male,Delhi,0
12099.24,39,1.9,2,0,low,0,1,1,33,45,female,Mumbai,1
79091.33,72,2.12,1,0,low,0,1,5,38,70,male,Pune,0
5067.35,47,2.04,0,0,low,1,1,0,45,77,female,Chennai,0
92652.25,17,1.21,1,0,high,0,0,6,58,41,female,Pune,0
96107.53,99,1.69,1,0,medium,0,1,5,50,75,female,Chennai,0
72686.82,51,1.31,1,0,medium,1,1,5,21,63,male,Pune,1
102966.39,31,1.81,5,1,medium,0,1,2,28,43,male,Hyderabad,1
12648.11,88,1.74,7,0,medium,1,0,0,58,67,other,Hyderabad,1
33834.94,90,1.23,6,0,medium,0,1,4,43,68,female,Mumbai,0
50287.13,19,0.57,7,0,low,0,1,2,25,35,male,Delhi,1
6052.5,9,1.6,7,0,low,1,1,3,50,23,male,Bengaluru,1
54337.71,6,1.36,3,0,low,0,1,1,8,67,male,Bengaluru,1
32560.4,92,0.18,3,0,medium,0,1,2,41,23,male,Pune,1
47735.47,76,1.86,5,0,high,1,1,6,57,67,male,Hyderabad,1
51587.21,96,2.18,2,1,medium,0,1,7,32,40,female,Hyderabad,1
105650.0,76,3.27,4,0,medium,1,0,2,37,62,male,Delhi,1
33170.58,49,1.23,7,0,high,0,1,1,3,56,female,Bengaluru,1
107355.43,71,1.12,1,1,low,0,1,0,36,20,female,Mumbai,0
51690.54,87,0.72,6,0,low,1,1,1,17,18,male,Chennai,1
40009.12,48,1.65,7,0,high,0,1,0,60,57,male,Bengaluru,1
60798.93,110,1.64,4,0,high,0,0,5,19,50,female,Mumbai,0
50711.45,108,0.93,2,0,medium,1,1,5,19,20,male,Mumbai,1
31627.31,97,1.38,2,0,low,0,1,6,24,79,female,Pune,1
60818.84,120,0.11,1,0,high,0,1,2,42,33,female,Chennai,1
19064.41,47,2.15,2,0,medium,1,0,6,58,72,male,Pune,1
42879.66,14,0.96,5,0,medium,0,0,1,21,25,female,Bengaluru,1
68329.04,59,1.48,4,0,low,0,1,1,12,32,male,Chennai,1
50195.58,90,0.5,1,0,medium,1,0,7,46,51,male,Pune,1
99045.57,94,1.09,4,0,high,0,1,7,33,51,other,Pune,1
31549.89,47,1.3,6,0,high,1,1,4,27,56,male,Chennai,1
116402.82,36,1.49,0,0,medium,1,1,4,60,28,male,Chennai,0
94381.92,54,1.84,0,0,medium,0,0,5,30,34,male,Pune,1
116143.57,97,2.51,7,0,medium,0,0,6,37,34,male,Mumbai,1
100738.25,8,2.01,5,0,medium,1,1,1,59,45,male,Bengaluru,1
17910.37,40,2.17,4,0,low,1,1,0,12,76,female,Bengaluru,0
63648.75,28,2.51,7,1,low,0,1,1,55,47,male,Bengaluru,1
21227.44,97,1.9,4,0,low,0,1,2,58,80,female,Mumbai,0
98369.05,57,1.47,4,0,medium,0,1,1,28,33,male,Bengaluru,1
70515.3,11,2.21,1,0,low,1,0,4,20,33,male,Pune,0
32350.47,32,2.25,6,0,low,1,1,1,9,24,female,Hyderabad,1
111622.28,6,1.95,6,0,high,1,1,4,2,31,female,Bengaluru,0
14707.14,58,0.48,2,0,medium,0,1,5,60,37,female,Delhi,1
68099.63,120,0.91,5,0,low,1,1,0,26,42,male,Delhi,1
86803.83,69,1.31,5,0,low,0,1,2,40,62,male,Delhi,0
8002.98,105,2.05,0,0,medium,0,1,4,14,46,female,Delhi,0
72144.87,90,1.49,1,0,low,0,1,0,19,61,female,Mumbai,0
98092.24,106,2.3,4,0,medium,0,1,5,49,23,female,Bengaluru,1
9035.75,38,2.42,4,0,medium,0,0,6,40,77,male,Mumbai,1
61956.91,115,2.34,5,0,low,0,1,2,13,27,male,Mumbai,1
31768.3,29,2.34,2,0,medium,0,1,0,0,20,male,Hyderabad,0
79888.01,53,0.77,6,0,low,1,1,4,50,44,male,Bengaluru,1
15122.61,82,1.84,3,0,medium,0,0,6,4,59,male,Hyderabad,1
112509.12,35,1.07,1,0,low,0,1,2,2,32,male,Bengaluru,1
107472.7,32,0.35,0,0,low,0,1,6,18,28,male,Chennai,0
23130.96,16,1.3,7,0,low,0,1,6,56,71,female,Pune,1
39468.64,1,2.43,5,0,high,0,0,2,39,69,female,Bengaluru,1
70928.56,61,1.82,3,0,low,1,1,4,2,65,female,Delhi,1
86449.42,119,2.91,1,0,low,0,1,0,55,31,male,Pune,1
53676.07,27,1.62,0,0,low,0,1,4,57,51,female,Pune,1
19598.67,53,3.21,1,0,medium,1,0,7,42,61,female,Mumbai,0
13394.03,113,1.62,0,0,low,0,1,7,4,45,male,Pune,1
119972.08,93,1.52,4,0,high,1,1,1,0,29,female,Delhi,1
55186.9,1,0.6,1,0,medium,0,1,5,53,70,male,Pune,1
104831.28,61,2.28,1,0,medium,1,1,0,50,77,female,Chennai,1
58402.74,18,1.15,2,0,medium,0,0,2,50,28,male,Bengaluru,0
110760.56,30,1.05,5,0,low,0,0,6,29,62,female,Hyderabad,1
11443.37,30,2.4,3,0,high,0,1,5,36,73,female,Pune,0
14568.28,74,2.31,1,0,high,0,1,3,10,52,male,Pune,0
111626.23,24,2.29,5,0,low,1,0,7,2,21,female,Hyderabad,1
113751.67,31,1.25,3,0,medium,0,1,6,13,61,female,Delhi,1
38451.38,28,1.46,1,0,low,0,0,0,37,76,female,Chennai,0
43264.62,43,1.46,5,0,medium,1,1,0,24,34,male,Mumbai,1
54841.58,79,2.05,7,0,medium,1,1,5,37,26,male,Pune,1
50523.24,48,2.59,4,0,high,0,1,7,26,33,female,Delhi,0
23615.38,40,1.76,1,1,low,0,1,1,33,69,female,Bengaluru,1
107906.67,63,2.88,2,0,medium,1,1,4,58,53,female,Pune,1
31143.6,74,2.13,4,0,medium,1,0,6,38,19,male,Pune,1
84927.42,2,1.34,7,0,low,1,1,6,58,55,female,Mumbai,1
8991.53,107,2.08,7,0,medium,1,0,5,59,69,female,Pune,1
5611.41,110,2.69,7,0,medium,0,0,7,37,29,female,Hyderabad,0
78793.93,73,2.9,6,0,medium,0,1,7,60,54,female,Hyderabad,1
41342.89,69,2.33,4,0,high,0,1,6,15,32,male,Pune,0
78999.67,84,1.52,5,0,low,0,1,5,31,19,female,Delhi,1
12188.52,53,1.35,5,0,low,1,1,7,4,43,female,Delhi,1
114032.31,44,1.9,5,0,low,0,0,0,5,66,male,Pune,0
90073.22,43,2.67,5,0,low,0,1,0,8,60,male,Bengaluru,1
105275.8,20,1.8,1,0,medium,0,1,4,8,24,female,Hyderabad,0
17240.0,101,1.82,7,0,high,0,1,5,25,29,male,Bengaluru,0
39099.16,39,1.54,0,0,low,0,1,7,43,52,male,Hyderabad,0
44832.96,35,1.27,3,0,medium,0,1,5,60,38,female,Bengaluru,1
64923.55,116,1.39,3,0,low,1,1,1,59,38,female,Bengaluru,0
36327.35,61,1.59,7,0,low,0,1,7,10,45,female,Hyderabad,0
8215.06,75,2.7,0,0,high,0,1,0,26,65,male,Chennai,1
44896.53,30,1.33,3,0,medium,0,1,0,26,54,male,Chennai,1
31291.37,34,1.54,2,0,low,0,1,5,5,71,male,Chennai,1
46924.63,88,0.89,0,0,high,1,1,7,2,24,male,Pune,0
24438.19,55,2.0,1,0,medium,0,0,4,21,47,female,Chennai,1
